"creator_nickname","creator_followers","creator_hearts_total","creator_video_count","creator_bio","creator_bio_link","creator_page_url","video_url","plays","likes","comments"
"kando",11900,2500000,214,"Fighting for my life. Sec Acc @Sprinter23",,"https://www.tiktok.com/@kando.23","https://www.tiktok.com/@kando.23/video/7524372217434557718",195400,25100,284
"darrenrussell",33300,3100000,1619,"D.R Ceo of Stay True and Stay You ig:djrxxhh on the road to 34K",,"https://www.tiktok.com/@darrenrussell712","https://www.tiktok.com/@darrenrussell712/video/7363471119216676138",52600,4094,13
"Believe",780200,13200000,1646,"Relationship and inspirational content. Credit goes to the owners🙏🏼 Follow🫶🏼",,"https://www.tiktok.com/@reealtalq","https://www.tiktok.com/@reealtalq/video/7362015712300240170",1200000,57400,1080
"jennaalovessminionss",71,129300,9,"super top secret acc...😊 Ig: jennacorrales22",,"https://www.tiktok.com/@jennaalovessminionss","https://www.tiktok.com/@jennaalovessminionss/video/7538664270544801055",611400,126400,225
"xyxzsecret",946,340800,10,,,"https://www.tiktok.com/@xyxzsecret","https://www.tiktok.com/@xyxzsecret/video/7531179918122618134",1300000,284800,1542
"ℜ𝔢𝔡.𝔰𝔬𝔪𝔟𝔢𝔯",70,37100,1,,,"https://www.tiktok.com/@blackandred1288","https://www.tiktok.com/@blackandred1288/video/7523845047817686286",254800,34900,205
"Julian James",83500,2200000,403,"Jesus🩵 Doing What God Asked COLLABS: Juliangerardot111@gmail.com Donations⬇️",,"https://www.tiktok.com/@julianjamess_","https://www.tiktok.com/@julianjamess_/video/7507777180735245611",353200,39100,1300
"realtalkzone",78000,1200000,398,"Love, heartbreak & everything in between 💔 Life is a journey 🌱",,"https://www.tiktok.com/@realtalkzone","https://www.tiktok.com/@realtalkzone/video/7484669660097563946",26500,630,32
"MOTIVERCITY89EN",389200,8500000,1058,"Discipline + Consistency + Patience = Successful life 💎 Los Angeles 🇺🇸",,"https://www.tiktok.com/@motivercity89en","https://www.tiktok.com/@motivercity89en/video/7518760214649261343",184700,16300,242
"Khalid Saleh",4262,165700,7,"Houston, Texas Photographer | Videographer | Drone Pilot",,"https://www.tiktok.com/@photosbykhalid","https://www.tiktok.com/@photosbykhalid/video/7211326927632715051",1000000,164800,598
"Matthew Borg",617800,18500000,421,"GTFU 😈 IG: @mattborgg Online health & fitness coach Work with me 👇🏽",,"https://www.tiktok.com/@mattborgg","https://www.tiktok.com/@mattborgg/video/7395851319132605703",2000000,301200,2434
"CalebGent",11000,879600,786,,,"https://www.tiktok.com/@calebgent","https://www.tiktok.com/@calebgent/video/7445144360330579243",47800,3099,8
"Henry",17,410,3,"🏀🏈⚽️ 🇱🇧🇦🇪🇨🇦",,"https://www.tiktok.com/@ydek.henryy","https://www.tiktok.com/@ydek.henryy/video/7493025855992548614",4937,268,0
"js.roll.with1t",26,38600,22,"Romans 12:2",,"https://www.tiktok.com/@i_hate_my_huzz","https://www.tiktok.com/@i_hate_my_huzz/video/7529335099339312414",6775,513,1
"Curtis Lee Harbin",602100,7500000,341,"Faith | Family | Business | Lifestyle 📥 Email: Partnerships@CurtisLHarbin.com",,"https://www.tiktok.com/@curtisleeharbin","https://www.tiktok.com/@curtisleeharbin/video/7206156071038143790",1600000,124300,894
"𝓢’🪼",143,53900,32,"𝐁𝐞 𝐦𝐢𝐧𝐝𝐟𝐮𝐥.",,"https://www.tiktok.com/@savrxz","https://www.tiktok.com/@savrxz/video/7454987305095384342",28800,3144,0
"diaryofawhiteboy",3583,3000000,22,"im a girl dont be fooled by my @",,"https://www.tiktok.com/@diaryofawhiteboy","https://www.tiktok.com/@diaryofawhiteboy/video/7513365606012308782",1600000,349200,493
"mel 💋",78,5130,6,"T ❤️ US >>>>> fg relatable type shi 🗣️",,"https://www.tiktok.com/@dfwm3lanie","https://www.tiktok.com/@dfwm3lanie/video/7305226314456321322",144800,2942,11
"something i couldn’t say",829500,158200000,1393,"i couldn’t say it to you so i made this account dm for sound promo/business inq",,"https://www.tiktok.com/@somethingicouldntsay","https://www.tiktok.com/@somethingicouldntsay/video/7534676498586799380",261300,26700,81
"Nicolinafrisk",360900,122100000,1376,"Snap: nicolinafrisk Makeup/Gym routine coming! 💌: info@nicolinafrisk.com",,"https://www.tiktok.com/@nicolinafrisk","https://www.tiktok.com/@nicolinafrisk/video/7481882238506913046",1200000,194900,297
"js.roll.with1t",26,38600,22,"Romans 12:2",,"https://www.tiktok.com/@i_hate_my_huzz","https://www.tiktok.com/@i_hate_my_huzz/video/7524978543579663647",6567,492,2
"zeke",27500,7500000,646,"🇭🇳 28k? @zeke Instagram -damzeke",,"https://www.tiktok.com/@damzeke","https://www.tiktok.com/@damzeke/video/7382010624877940011",1400000,170900,635
"somewheregambling",66600,5500000,91,"真实",,"https://www.tiktok.com/@directmisery","https://www.tiktok.com/@directmisery/video/7465344488345537822",392100,32700,135
"Brooke",48100,1200000,780,"my digital diary 💌",,"https://www.tiktok.com/@brookecobetto","https://www.tiktok.com/@brookecobetto/video/7524967281177234719",406900,52300,20
"TOWIE",260400,14000000,1101,"The Only Way is Essex ⬇️ Watch Full Episodes Here ⬇️",,"https://www.tiktok.com/@towie","https://www.tiktok.com/@towie/video/7552620005750344982",301200,11300,32
"mrspxdey",1230,711500,16,"relatable povs",,"https://www.tiktok.com/@mrspxdey","https://www.tiktok.com/@mrspxdey/video/7525262116757032206",443000,99300,251
"🧘🏻‍♀️",16,41400,5,,,"https://www.tiktok.com/@9laughoutloud","https://www.tiktok.com/@9laughoutloud/video/7521900392746159390",32400,6052,0
"𝒮",31900,13700000,90,"free 🇵🇸🇨🇩 #1 frank ocean fan",,"https://www.tiktok.com/@franksonlybbg","https://www.tiktok.com/@franksonlybbg/video/7476161216449187094",216900,20600,57
"𝑪",143,53400,49,"my digital diary ⋆༺ ꕮ ༻ ⋆",,"https://www.tiktok.com/@killacawk200","https://www.tiktok.com/@killacawk200/video/7438408495369571630",348700,43500,228
"diaryofawhiteboy",3583,3000000,22,"im a girl dont be fooled by my @",,"https://www.tiktok.com/@diaryofawhiteboy","https://www.tiktok.com/@diaryofawhiteboy/video/7514543851412180270",165800,35900,126
"DSL💫",27200,2200000,344,"30K ??? @user81546082196 📥officialdslmusicc@gmail.com",,"https://www.tiktok.com/@dsldidit","https://www.tiktok.com/@dsldidit/video/7528853492644056342",161700,22500,36
"❥",1,2477,4,,,"https://www.tiktok.com/@notsosecrettnat","https://www.tiktok.com/@notsosecrettnat/video/7542369410464402702",2033,259,0
"Real 🥀",295500,30100000,1543,"🤡",,"https://www.tiktok.com/@_reallllllll_","https://www.tiktok.com/@_reallllllll_/video/7517448670011215112",26200,2623,37
"Pearl",7221,1100000,116,"Perla.hernandez102@icloud.com Ig-s._.perla Goal 10k",,"https://www.tiktok.com/@itz.pexrls.secret","https://www.tiktok.com/@itz.pexrls.secret/video/7548653067755965727",4615,630,4
"𝘋𝘌𝘈𝘛𝘏𝘚𝘌𝘕𝘛𝘌𝘕𝘊𝘌𝘋⁷⁵",120200,23000000,291,"𝘔𝘪𝘢𝘮𝘪 𝘣𝘢𝘺𝘴𝘪𝘥𝘦 📍🇨🇱 𝘐𝘕 𝘎𝘖𝘑𝘖 𝘞𝘌 𝘛𝘙𝘜𝘚𝘛",,"https://www.tiktok.com/@deathsentencedd","https://www.tiktok.com/@deathsentencedd/video/7379023035531070766",2100000,414800,1649
"lifewitmiyahhh",13600,1900000,74,"Relate page",,"https://www.tiktok.com/@lifewitmiyahhh","https://www.tiktok.com/@lifewitmiyahhh/video/7423029316323233067",2600000,469300,402
"Jessica Shana",5742,1200000,348,"Get disgusted by them and move on. You are the purpose of your life.",,"https://www.tiktok.com/@jessica_shana","https://www.tiktok.com/@jessica_shana/video/7525057999908457758",728000,144800,518
"qngelicalss1",14500,4800000,2,";)",,"https://www.tiktok.com/@qngelicalss1","https://www.tiktok.com/@qngelicalss1/video/7522546224096873742",3700000,745600,3762
"ⓒⓐⓜ🥀🌑",897400,16900000,821,"🥀Ⓔⓝⓙⓞⓨ🎧",,"https://www.tiktok.com/@cool_cam.15","https://www.tiktok.com/@cool_cam.15/video/7147445273642634542",1600000,127800,426
"️",443,151800,25,"Spamskii",,"https://www.tiktok.com/@defnotbeatriz13","https://www.tiktok.com/@defnotbeatriz13/video/7471363789531712814",90800,5570,20
"TheStrongMindset",179600,1400000,566,"If you conquer yourself, then you conquer the world",,"https://www.tiktok.com/@the_strong_mindset","https://www.tiktok.com/@the_strong_mindset/video/7357760472398974254",1600000,73000,6587
"keoome",631800,40500000,1627,"📩 keoomebiz@gmail.com YouTube: keoome ↓",,"https://www.tiktok.com/@dearkeoome","https://www.tiktok.com/@dearkeoome/video/7521120005384080670",185500,29000,154
"OGOR_69🐣🖤🦋",7468,62200,309,,,"https://www.tiktok.com/@ogor_69","https://www.tiktok.com/@ogor_69/video/7303027677445983534",16400,835,12
"Sad thots",7048,140700,46,"(tw) I feel really sad",,"https://www.tiktok.com/@saddthotts","https://www.tiktok.com/@saddthotts/video/7222743794402282757",820100,53600,218
".",205,227700,3,"Am I a writer? New book? Update soon 😉",,"https://www.tiktok.com/@star_loveok","https://www.tiktok.com/@star_loveok/video/7541933309559934222",959300,226700,613
"gloribee",71,73500,36,"It’s okay to not have it all figured out. Follow for fun + encouraging vibes!🌷",,"https://www.tiktok.com/@bloomibee_","https://www.tiktok.com/@bloomibee_/video/7508814707332238638",507300,68000,46
"Dareen",9906,352000,53,"wizardliz",,"https://www.tiktok.com/@dareen.737","https://www.tiktok.com/@dareen.737/video/7532864006747475222",1100000,138600,270
"sageionn",84300,13900000,352,"let yourself bloom. email sageion.asm@gmail.com for music promotion.",,"https://www.tiktok.com/@sageionn","https://www.tiktok.com/@sageionn/video/7547343917713427735",152900,26900,61
"LateNightThoughts",992,81200,110,"♡",,"https://www.tiktok.com/@latenightthought777","https://www.tiktok.com/@latenightthought777/video/7533794664269368631",235300,32800,131
"pain cuhh",745800,64300000,2101,"For the unheard voices❤️ I love you all🤍",,"https://www.tiktok.com/@pain.cuhh","https://www.tiktok.com/@pain.cuhh/video/7395667953036840234",130200,16700,26
"IamSunshine017",25900,819100,557,"✨ Life of an Introvert. Good vibes. Good energy. Healing. Soul therapy.✨ ♊️",,"https://www.tiktok.com/@iamsunshine017","https://www.tiktok.com/@iamsunshine017/video/7431047269371219230",606000,58400,135
"🩷🤩👛🌴🌸☀️",7435,3900000,23,"😛😛😛",,"https://www.tiktok.com/@secretaccountbcyea","https://www.tiktok.com/@secretaccountbcyea/video/7524895225609800974",967000,201500,430
"Forgive",2117,592900,2,"@Surfin",,"https://www.tiktok.com/@we4give","https://www.tiktok.com/@we4give/video/7524661192338525454",2700000,578900,1560
"user17082519",383,486100,25,"just content lol",,"https://www.tiktok.com/@user17082519","https://www.tiktok.com/@user17082519/video/7509649093057105198",160800,18200,33
"ConfidencePodcast",72700,3900000,146,"no bullshit dating mentor develop high value dating skills new episodes Sunday",,"https://www.tiktok.com/@confidence_podcast","https://www.tiktok.com/@confidence_podcast/video/7529590298821840183",181700,18000,78
"🦋",5600,4800000,48,"yes i'm in ur head 🎀",,"https://www.tiktok.com/@444prettythoughts","https://www.tiktok.com/@444prettythoughts/video/7548456974678101303",207000,48800,494
"HustleMotivation | Mindset",526900,14300000,1404,"#1 Page For Daily Motivation 🏆 526K/1M Hustlers DM for Promo 📲",,"https://www.tiktok.com/@hustlemotivatioon","https://www.tiktok.com/@hustlemotivatioon/video/7298922606638533919",47600,4205,72
"seba",11700,6100000,169,,,"https://www.tiktok.com/@sebasecret1","https://www.tiktok.com/@sebasecret1/video/7549770974661463310",324000,69900,211
"Ema Nyambura",69800,2100000,128,"A figure of your imagination Collaborations opportunities:DM ME 📩",,"https://www.tiktok.com/@immaculatemicheals","https://www.tiktok.com/@immaculatemicheals/video/7548993378894040342",223900,41000,230
"mailin",53100,5700000,234,"bultenamailin@gmail.com @mailin",,"https://www.tiktok.com/@mailinblt","https://www.tiktok.com/@mailinblt/video/7544373667413708054",4900000,977300,574
"s",32,30700,1,"we CANT move on 😂😂😂",,"https://www.tiktok.com/@bronoimissmyex","https://www.tiktok.com/@bronoimissmyex/video/7523118444569513230",276600,30700,134
"mindful sources",200700,43200000,209,"hello@mindfulsources.com",,"https://www.tiktok.com/@mindfulsources","https://www.tiktok.com/@mindfulsources/video/7552298803848547606",292400,61600,31
"Lykiss",205,10300,4,,,"https://www.tiktok.com/@lykisssssss4","https://www.tiktok.com/@lykisssssss4/video/7538519890148216086",162000,3760,44
"Erik5.Slow",11100,1100000,872,"2019 bullitt 5.0🏎️",,"https://www.tiktok.com/@1slowbullitt","https://www.tiktok.com/@1slowbullitt/video/7309105055314103583",90500,6802,45
"Thewizardliz",8200000,137700000,353,"❤️✨Kings and queens✨❤️",,"https://www.tiktok.com/@thewizardliz","https://www.tiktok.com/@thewizardliz/video/7439805900174462240",16100000,2400000,3678
"julia☆",137900,25800000,548,"ig : juliaaapns 🌊🍋🌞🦜👩‍❤️‍💋‍👩 ✉️ juliaaapns@gmail.com",,"https://www.tiktok.com/@juliaaapns","https://www.tiktok.com/@juliaaapns/video/7525917195067526422",315600,71300,68
"beabadoobee lover",2153,971600,33,"beabadoobee lover #1 bea fan i love beabadoobee",,"https://www.tiktok.com/@smittencity","https://www.tiktok.com/@smittencity/video/7542997739836050710",1100000,284000,1291
"DomPerignonx",54900,5300000,213,"Road to 100k followers 🥷 Positivity/Real Content 💰 I want to see you win 🫀",,"https://www.tiktok.com/@domperignonx","https://www.tiktok.com/@domperignonx/video/7223173253127359790",190000,10500,44
"cloudninevision",55000,2300000,502,"DM if you need to talk. Safe space. Stay strong. Promos & Collabs📩",,"https://www.tiktok.com/@cloudninevision","https://www.tiktok.com/@cloudninevision/video/7474391826460577047",11400,963,3
"absolutemess.com",864,798000,6,,,"https://www.tiktok.com/@absolutemess.com","https://www.tiktok.com/@absolutemess.com/video/7426179438548716830",5500000,768200,1843
"Fidel",39600,10000000,584,"Dm for promo 📩 @C2G",,"https://www.tiktok.com/@castro2goated","https://www.tiktok.com/@castro2goated/video/7512243120638037290",249900,47100,89
"Katharina",46700,6000000,413,"the human experience / inprintwetrust.co /",,"https://www.tiktok.com/@sevenseasbluewater","https://www.tiktok.com/@sevenseasbluewater/video/7360357966945553696",5100000,864500,1534
"Hopein60",19300,326600,54,"New account! Follow me for daily hope & encouragement. You are so loved! ♥️🫶",,"https://www.tiktok.com/@hopein60","https://www.tiktok.com/@hopein60/video/7539305532948073758",612600,35700,576
"່",353,226100,21,"spam (no u dk me) certified d-1 crashout @ace ✰ .ᐟ",,"https://www.tiktok.com/@_m4neat3r","https://www.tiktok.com/@_m4neat3r/video/7517336378774949127",1200000,198300,461
"keoome",631800,40500000,1627,"📩 keoomebiz@gmail.com YouTube: keoome ↓",,"https://www.tiktok.com/@dearkeoome","https://www.tiktok.com/@dearkeoome/video/7515230451959713070",251600,45600,381
"𝔢𝕧Ꭵ ☆",71,6270,5,"an acc to js post random stuff 🥁❗️ 🇨🇦🇵🇭 wlw I MOVED ON GUYS",,"https://www.tiktok.com/@evii_secretacc","https://www.tiktok.com/@evii_secretacc/video/7545574490453953810",37000,6020,32
"Ana♡",930,32700,8,"No one reads bios anymore",,"https://www.tiktok.com/@anavalentiness","https://www.tiktok.com/@anavalentiness/video/7550195331175107871",107800,23000,312
"￼",111500,55700000,807,"believe in yourself dm 4 promo",,"https://www.tiktok.com/@whackeddd","https://www.tiktok.com/@whackeddd/video/7546780931722431799",444800,101000,222
"drakeluvr6767",35,40000,3,"mysterious.",,"https://www.tiktok.com/@drakeluvr6767","https://www.tiktok.com/@drakeluvr6767/video/7526683688877313335",295800,37000,69
"Spencer Nitsos",1600000,193500000,3554,"love you guys 🫶🏻 snap: spencer_nitsos biz: spencernitsosbiz@gmail.com",,"https://www.tiktok.com/@spencernitsos","https://www.tiktok.com/@spencernitsos/video/7235767060247235886",382900,83800,271
"king.",4100000,462000000,4373,"For Phonk and lyrics Promotion Dm me on instagram or magsanoc06king@gmail.com",,"https://www.tiktok.com/@.kingarienda","https://www.tiktok.com/@.kingarienda/video/7433755838008921351",1300000,127100,323
"Re!ate",441,41700,37,,,"https://www.tiktok.com/@tookheraway","https://www.tiktok.com/@tookheraway/video/7428336372601130283",93400,6115,42
"I.G.W.T",262400,8800000,443,"In God We Trust ♟️Self Improvement/Guidance♟️ NEW YOUTUBE VIDEO 👇",,"https://www.tiktok.com/@blackeraine","https://www.tiktok.com/@blackeraine/video/7315928664338746670",44800,6404,33
"Varch ⋆˚꩜｡★ˎˊ˗ .ᐟ",6468,1900000,98,"23 I love to yap and to be silly Walking journal",,"https://www.tiktok.com/@kingvarch","https://www.tiktok.com/@kingvarch/video/7528069920903695672",759500,205200,736
"️",140,99100,2,,,"https://www.tiktok.com/@pinklillies911","https://www.tiktok.com/@pinklillies911/video/7501169406744005930",481800,92600,192
"realw0ck",11100,1200000,557,,,"https://www.tiktok.com/@realw0ck","https://www.tiktok.com/@realw0ck/video/7447644485044948255",4100000,671400,3400
"❦",17,1732,10,"☹️",,"https://www.tiktok.com/@realshi_content","https://www.tiktok.com/@realshi_content/video/7519352738698808606",2180,163,2
"Gus Weathers",699500,360700000,11800,"All socials: Gus weathers !! <3",,"https://www.tiktok.com/@gusweatherss","https://www.tiktok.com/@gusweatherss/video/7250650048344821038",122900,18300,187
"haile",601600,148700000,10900,"📧: malikwilson480@gmail.com ⬇️New YouTube Video⬇️",,"https://www.tiktok.com/@hailesthoughts","https://www.tiktok.com/@hailesthoughts/video/7373802154806791470",234500,26300,45
"mahfouzz__",4909,170900,264,"Mahfouz On All Platforms Way cooler on Insta<3 Presave 'I'm Still' from my Bio!!",,"https://www.tiktok.com/@mahfouzz__","https://www.tiktok.com/@mahfouzz__/video/7506537260867702047",61500,8561,201
"helena",227900,111400000,1341,,,"https://www.tiktok.com/@_1helena._xo","https://www.tiktok.com/@_1helena._xo/video/7205933641057324290",531300,120100,411
"Daeotf",489800,98800000,1727,"I love Kaylin 🫶🏼🫶🏼",,"https://www.tiktok.com/@daeotf","https://www.tiktok.com/@daeotf/video/7217106173311356203",372100,74200,192
"chohlia",43700,12700000,233,,,"https://www.tiktok.com/@chohlia","https://www.tiktok.com/@chohlia/video/7422348330157559073",387600,47600,73
"blur🐝",2194,805500,72,"dms open your here so follow me relatable content #youmatter 3k followers ?!",,"https://www.tiktok.com/@blurtocoolio","https://www.tiktok.com/@blurtocoolio/video/7540522297518558495",27700,3566,31
"wockstvr.r",109,9766,81,"if ik u leave my acc pls",,"https://www.tiktok.com/@wockstvr.r","https://www.tiktok.com/@wockstvr.r/video/7514835767512911146",16700,863,20
"Jes",157400,33600000,635,"insta jesruls 💌-@wjesb80@gmail.com sub to my yt 👇🏽",,"https://www.tiktok.com/@n0tjes","https://www.tiktok.com/@n0tjes/video/7218934165641678123",1100000,246700,862
"Incógnita ?🗿",1695,216400,14,"Be the calm in the storm🌊 It's easy, and I prefer it🍂",,"https://www.tiktok.com/@hony.76","https://www.tiktok.com/@hony.76/video/7527486525244787973",1800000,214700,451
"𝐋𝐎𝐍𝐄𝐁𝐎𝐘",335700,11300000,1709,"Dm for promotion All socials @loneboythegreat",,"https://www.tiktok.com/@loneboythegreat","https://www.tiktok.com/@loneboythegreat/video/7552106254387170568",172700,11200,46
"Jake’s Takes 🎥📺🍿",35500,863300,1010,"TV & Movie Diehard 🍿 Breakdowns | Rankings | Reviews 📧 quigonnjake@gmail.com",,"https://www.tiktok.com/@quigonnjake","https://www.tiktok.com/@quigonnjake/video/7552671139370143006",11500,167,2
"lewisjackson992",31000,224500,96,"For More Info reach out via Message👆 help investors become Dangerously Capable",,"https://www.tiktok.com/@lewisjackson992","https://www.tiktok.com/@lewisjackson992/video/7552156178936024328",1725,42,17
"rub by gxh1234",11000,6961,19,,,"https://www.tiktok.com/@rub.by.gxh1234","https://www.tiktok.com/@rub.by.gxh1234/video/7552214816316722463",22500,594,3
"Song lyrics ❤️‍🔥",663,14000,64,"❤️‍🔥🎶🔥 @Rod Wave suggest your favorite song",,"https://www.tiktok.com/@4ksongs3","https://www.tiktok.com/@4ksongs3/video/7524402943324409144",22800,2151,1
"Mel Robbins",5100000,65400000,2255,"Author, Podcaster, Friend 💚 The LET THEM Theory 🎧 The Mel Robbins Podcast",,"https://www.tiktok.com/@melrobbins","https://www.tiktok.com/@melrobbins/video/7457948938235104542",1600000,146400,1258
"꧁⚜️ℳ𝒾𝓈𝓈.𝒥’𝒶𝒹ℴ𝓇ℯ⚜️꧂",126400,921500,207,"꧁✿🖤Daily Positivity ° Inspiration ° Motivation🖤✿꧂",,"https://www.tiktok.com/@miss.jadore","https://www.tiktok.com/@miss.jadore/video/7348887431439060266",791700,61600,1012
"AaronGOATRodgers",10500,3800000,588,"I just make Aaron Rodgers edits",,"https://www.tiktok.com/@aarongoatrodgers","https://www.tiktok.com/@aarongoatrodgers/video/7498027262470720814",378400,59100,212
"🫀",233,201700,97,"YVNG.MXCY ON INSTAGRAM LINK IS THERE https://gofund.me/ddf8faff",,"https://www.tiktok.com/@macydaprophet","https://www.tiktok.com/@macydaprophet/video/7382730055627066666",350400,28200,59
"giannaa",847,269800,19,"spamm",,"https://www.tiktok.com/@gigi.com777","https://www.tiktok.com/@gigi.com777/video/7501006499385249054",1100000,106600,207
"ThoughtsnSolitude",3602,52300,188,"May these quotes say what your heart can't find the words to express.💔",,"https://www.tiktok.com/@thoughtsnsolitude","https://www.tiktok.com/@thoughtsnsolitude/video/7375754819660778757",506600,27800,478
"mindful sources",200700,43200000,209,"hello@mindfulsources.com",,"https://www.tiktok.com/@mindfulsources","https://www.tiktok.com/@mindfulsources/video/7533353069094948118",98400,11900,12
"Just Say It",428900,40000000,3838,"Quotes & Random Finds DM FOR COLLAB",,"https://www.tiktok.com/@just_sayit14","https://www.tiktok.com/@just_sayit14/video/7262324769725402373",1700000,109200,305
"puja7547",906,100300,21,"@J€M&💸💷 😇😘",,"https://www.tiktok.com/@puja7547","https://www.tiktok.com/@puja7547/video/7549337923791965471",458900,30800,181
"vent acc ig",6,3049,15,"just RANDOM",,"https://www.tiktok.com/@yalla_83","https://www.tiktok.com/@yalla_83/video/7533791877955423490",17800,1422,6
"sara",8000000,394900000,986,"TeamSaraEcheagaray@wmeagency.com",,"https://www.tiktok.com/@saraecheagaray","https://www.tiktok.com/@saraecheagaray/video/7438727662199213355",13700000,1900000,7406
"Silence Allows Violence",5919,54400,167,"It's time to break the silence, to share strength, hope, and a way forward ❤️",,"https://www.tiktok.com/@silenceallowsviolence","https://www.tiktok.com/@silenceallowsviolence/video/7504412119451045122",227200,4534,129
"zri.  ☆",156,22800,13,,,"https://www.tiktok.com/@zrineaa","https://www.tiktok.com/@zrineaa/video/7539352988779842834",69600,4903,100
"Template-Capcut",6400000,166800000,2425,"One and only Paid edit? DM @seezeeand_ Capcut Mzidhan [AMF] 👇",,"https://www.tiktok.com/@sz_template","https://www.tiktok.com/@sz_template/video/7293090755680161029",121200,2180,12
"KOTARDI_Music",14600,1500000,187,"Just some good sounds to give you a smile 😊. DM if you wanna buy the account",,"https://www.tiktok.com/@kotardi_music","https://www.tiktok.com/@kotardi_music/video/7492784224139971862",2400000,303400,783
