"creator_nickname","creator_followers","creator_hearts_total","creator_video_count","creator_bio","creator_bio_link","creator_page_url","video_url","plays","likes","comments"
"SΛEΞD JΛTT™",854000,9300000,513,"Don’t live to please people — their approval fades. Live to please God, and your soul will always find peace.",,"https://www.tiktok.com/@saeedofficialuk","https://www.tiktok.com/@saeedofficialuk/video/7378990766644858144",1400000,111300,3079
"spencer barbosa🧚🏻",11800000,945000000,4498,"never apologize for being yourself follow my instagram for more😌",,"https://www.tiktok.com/@spencer.barbosa","https://www.tiktok.com/@spencer.barbosa/video/7257212283703610630",6300000,1000000,2131
"Natalie Bell",283600,18500000,2038,"@thecitysocial founder ✨ I like talking about love ♥️",,"https://www.tiktok.com/@natalie_bell","https://www.tiktok.com/@natalie_bell/video/7534682964165201183",932700,132800,518
"Pro Minds Extra",346100,5200000,211,"Motivational, Inspirational, Relationships and Breakup",,"https://www.tiktok.com/@promindsextra","https://www.tiktok.com/@promindsextra/video/7538503637866237239",4800000,387700,9862
"Real Love",98900,2900000,169,"I am here for the girls 💖 Follow🙏🏼 Ladies, you might wanna hear this",,"https://www.tiktok.com/@reealwave","https://www.tiktok.com/@reealwave/video/7387783200380095774",4400000,495200,3532
"CorePoet",703200,47800000,130,"Just a person, exploring the core of it all.",,"https://www.tiktok.com/@corepoet","https://www.tiktok.com/@corepoet/video/7416468575646469419",3200000,497100,1477
"Natalie Bell",283600,18500000,2038,"@thecitysocial founder ✨ I like talking about love ♥️",,"https://www.tiktok.com/@natalie_bell","https://www.tiktok.com/@natalie_bell/video/7553979486560193847",322200,65100,114
"credobrand",65000,2000000,214,"credo - a guiding belief or principle l3huSn",,"https://www.tiktok.com/@credobrand","https://www.tiktok.com/@credobrand/video/7286421171569069358",5000000,501200,2496
"Allie Harding",2100000,55300000,1413,"25 Las Vegas🥂✨ From suicidal to successful🤍 Email: Alliehardingmgmt@gmail.com",,"https://www.tiktok.com/@allieharding","https://www.tiktok.com/@allieharding/video/7511498716684078378",880700,108500,1869
"beenaligned",3026,74900,6,,,"https://www.tiktok.com/@beenaligned","https://www.tiktok.com/@beenaligned/video/7216583338616687878",266800,18700,143
"Pro Minds Extra",346100,5200000,211,"Motivational, Inspirational, Relationships and Breakup",,"https://www.tiktok.com/@promindsextra","https://www.tiktok.com/@promindsextra/video/7456041823576952110",8600000,656200,7840
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7499184154991545622",1100000,127500,482
"Mel Robbins",5200000,65800000,2274,"Author, Podcaster, Friend 💚 The LET THEM Theory 🎧 The Mel Robbins Podcast",,"https://www.tiktok.com/@melrobbins","https://www.tiktok.com/@melrobbins/video/7553310319523794231",1800000,160600,2122
"elephantssintheroom",273400,4900000,410,"Vulnerability Creates Freedom Available on Spotify, Apple Podcast & YouTube",,"https://www.tiktok.com/@elephantssintheroom","https://www.tiktok.com/@elephantssintheroom/video/7469618222518537502",536800,71000,529
"gia",850600,62300000,1828,"ur bff instagram: @giaaldisert gia@evolvemodelmgmt.com",,"https://www.tiktok.com/@giaaldisert","https://www.tiktok.com/@giaaldisert/video/7367079857366322463",1000000,100000,211
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7447099332999859489",658100,52800,465
"Jimmy Knowles",2100000,47400000,724,"I’m not a Counselor, just a guy who wants to learn what Love really looks like🙂",,"https://www.tiktok.com/@jimmyonrelationships","https://www.tiktok.com/@jimmyonrelationships/video/7430803563623812382",1100000,106900,2058
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7450449581176868128",1300000,118900,1054
"clipaura",75600,6900000,173,"Journey to 100k followers Leo Skepi advices. Spread Love",,"https://www.tiktok.com/@clipaura51","https://www.tiktok.com/@clipaura51/video/7536478187786636557",1700000,391100,520
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7425322670071254304",2400000,309900,2430
"Coach Ashley - Relationships",182800,6000000,999,"Relationship EXpert❤️32yrs Here to get you through this🧘‍♀️ HOW TO BOOK👇",,"https://www.tiktok.com/@expertashley","https://www.tiktok.com/@expertashley/video/7430087910285692206",188600,10200,217
"HOLLY BROOKS",808500,30300000,1765,"27 | LA Lots of food, running and vibes 🫶🏻 Founder of the Strong Girl Society",,"https://www.tiktok.com/@hollyb_fitness","https://www.tiktok.com/@hollyb_fitness/video/7265212127328193825",3500000,281400,1998
"I MISSED ME PODCAST",233900,8300000,749,"By @MAFE ANZURES New episode every Monday Listen below ❤️‍🩹",,"https://www.tiktok.com/@imissedmepodcast","https://www.tiktok.com/@imissedmepodcast/video/7235308428309155114",3400000,448400,875
"TherapyJeff",2900000,93800000,1814,"My book: Big Dating Energy My podcast: Problem Solved",,"https://www.tiktok.com/@therapyjeff","https://www.tiktok.com/@therapyjeff/video/7223117112699637034",794900,99600,661
"NaomiGrace",32500,916500,381,"Making my 30s the best decade 💌 ngcreativeandco@gmail.com",,"https://www.tiktok.com/@naomi.wilkinson_","https://www.tiktok.com/@naomi.wilkinson_/video/7331795710108568864",2100000,122800,958
"Allypsocials",3008,115700,90,"Hey babe Here to heal, grow, and glow 🌱 ✨ IG:allypenastyy",,"https://www.tiktok.com/@allypsocials","https://www.tiktok.com/@allypsocials/video/7546731307959635214",269000,45100,399
"Lydia Mae | Breakup Coach",8048,199600,249,"Featured in Glamour UK 💫 14-Day Detachment Bootcamp + 1:1 coaching ⬇️",,"https://www.tiktok.com/@lydiamaecoaching","https://www.tiktok.com/@lydiamaecoaching/video/7546992541531557142",185800,15200,134
"A N|| TALENT",2400000,68700000,551,"⚡️Trust yourself⚡️ 📩 info@antalentedmedia.com",,"https://www.tiktok.com/@antalented","https://www.tiktok.com/@antalented/video/7239439368123944219",82600000,13700000,54400
"thematthewhussey",3200000,42800000,2144,"📚 2x NYT Bestseller 📺 #1 YouTube for Love Life Advice Limited Time👇🏻Tap Below",,"https://www.tiktok.com/@thematthewhussey","https://www.tiktok.com/@thematthewhussey/video/6824129110856436997",2100000,210400,2239
"Janelle | Dating Coach",32900,621800,616,"Christian Dating Coach 💗🕊️✨ 🎧👇🏼Listen to our podcast.",,"https://www.tiktok.com/@janelle_lynnae","https://www.tiktok.com/@janelle_lynnae/video/7312964195958426926",1500000,77100,782
"elisamlewis",39100,2900000,908,"🦋holistic health🦋 nutrition • movement • mindset contentwithelisa@hotmail.com",,"https://www.tiktok.com/@elisamlewis","https://www.tiktok.com/@elisamlewis/video/7529269581014224150",415800,32100,85
"Allie Harding",2100000,55300000,1413,"25 Las Vegas🥂✨ From suicidal to successful🤍 Email: Alliehardingmgmt@gmail.com",,"https://www.tiktok.com/@allieharding","https://www.tiktok.com/@allieharding/video/7541854152587005198",738700,78800,1579
"Reeal Poetry",63600,1600000,107,"Spokenword Let's turn emotions into art join",,"https://www.tiktok.com/@reealpoetry","https://www.tiktok.com/@reealpoetry/video/7402059097434033438",2300000,143800,546
"sarahemaxey",4375,680900,384,"model & entrepreneur denver, co 💌 sarahemaxey@gmail.com",,"https://www.tiktok.com/@sarahemaxey","https://www.tiktok.com/@sarahemaxey/video/7514675807965564191",1300000,138600,396
"Pro Minds Extra",346100,5200000,211,"Motivational, Inspirational, Relationships and Breakup",,"https://www.tiktok.com/@promindsextra","https://www.tiktok.com/@promindsextra/video/7552599957438582030",365800,35700,2152
"Psychology Scholar",14200,112100,887,"Psychology facts, advice & inspiration you need to live your best life!",,"https://www.tiktok.com/@psychologyscholar","https://www.tiktok.com/@psychologyscholar/video/7494275419663863072",411700,12700,324
"S.gorshok",8300000,197600000,1295,"✉️Biz: Kochanovasofia@gmail.com FоIIow me оn lnstа fоr а DМ☺️",,"https://www.tiktok.com/@s.gorshok","https://www.tiktok.com/@s.gorshok/video/7348608069976296734",10900000,1700000,8609
"Ismael Gomez III",603700,6100000,169,"Attract a Loyal Man Without Mixed Signals Claim your Free Call with Me👇",,"https://www.tiktok.com/@save_the_messenger","https://www.tiktok.com/@save_the_messenger/video/7343658368315247918",485100,13900,264
"Natalie Bell",283600,18500000,2038,"@thecitysocial founder ✨ I like talking about love ♥️",,"https://www.tiktok.com/@natalie_bell","https://www.tiktok.com/@natalie_bell/video/7546593718497840398",4700000,764300,1739
"The Journey Podcast",656400,30700000,2149,"👇NEW EPISODE + MERCH👇",,"https://www.tiktok.com/@thejourneypodcast__","https://www.tiktok.com/@thejourneypodcast__/video/7553470290802543902",69100,7557,52
"Jan",126800,2800000,404,"Beauty begins the moment you decide to be yourself",,"https://www.tiktok.com/@capricorn0371","https://www.tiktok.com/@capricorn0371/video/7184003412466404609",1600000,184100,2452
"Mel Robbins",5200000,65800000,2274,"Author, Podcaster, Friend 💚 The LET THEM Theory 🎧 The Mel Robbins Podcast",,"https://www.tiktok.com/@melrobbins","https://www.tiktok.com/@melrobbins/video/7443868336661777719",4100000,299800,2050
"Sabrina Zohar",1300000,46200000,4101,"Cert. dating+relationship coach whos tired of BS. PODCAST-THE SABRINA ZOHAR SHOW",,"https://www.tiktok.com/@sabrina.zohar","https://www.tiktok.com/@sabrina.zohar/video/7493997012522749215",294300,17800,187
"Sabrina Zohar",1300000,46200000,4101,"Cert. dating+relationship coach whos tired of BS. PODCAST-THE SABRINA ZOHAR SHOW",,"https://www.tiktok.com/@sabrina.zohar","https://www.tiktok.com/@sabrina.zohar/video/7487231639668395295",1200000,122900,1102
"he loves me he loves me not",118,27700,75,"a soft place for broken hearts",,"https://www.tiktok.com/@youneeded.me","https://www.tiktok.com/@youneeded.me/video/7526593013229915405",108200,14500,57
"Natalie Bell",283600,18500000,2038,"@thecitysocial founder ✨ I like talking about love ♥️",,"https://www.tiktok.com/@natalie_bell","https://www.tiktok.com/@natalie_bell/video/7492255562701262126",890500,86600,2490
"Anna Birmingham Tuttle",214400,14100000,1902,"📍nyc 🏙️ ✨certified girls girl • chronic oversharer✨ annabhammcollabs@gmail.com",,"https://www.tiktok.com/@annabhamm","https://www.tiktok.com/@annabhamm/video/7405964811000991007",542700,58700,288
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7439098208984386849",334100,35200,353
"Jimmy Knowles",2100000,47400000,724,"I’m not a Counselor, just a guy who wants to learn what Love really looks like🙂",,"https://www.tiktok.com/@jimmyonrelationships","https://www.tiktok.com/@jimmyonrelationships/video/7250104062774037806",879800,69600,1764
"TherapyJeff",2900000,93800000,1814,"My book: Big Dating Energy My podcast: Problem Solved",,"https://www.tiktok.com/@therapyjeff","https://www.tiktok.com/@therapyjeff/video/7187041565406252331",908700,100300,637
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7410330900417744161",3000000,332100,1531
"Jon Collins 21",3400000,47000000,2599,"YOU CAN YOU WILL Live Schedule -FL- Saturday 11pm EST Sunday 12am EST",,"https://www.tiktok.com/@joncollins21","https://www.tiktok.com/@joncollins21/video/7528952515996437790",56100,4564,978
"On Purpose Podcast",216400,3900000,489,"I’m fortunate to have fascinating conversations with the most insightful people",,"https://www.tiktok.com/@jayshettypodcast","https://www.tiktok.com/@jayshettypodcast/video/7518022901958806798",267500,13000,89
"Ellise Edwards",114400,22100000,2916,"🕊️21 | Tampa IG : @ellisealou kaitlyn@cmgworldwide.com 💌",,"https://www.tiktok.com/@ellisealou","https://www.tiktok.com/@ellisealou/video/7532305503116971295",389800,71400,301
"gia",850600,62300000,1828,"ur bff instagram: @giaaldisert gia@evolvemodelmgmt.com",,"https://www.tiktok.com/@giaaldisert","https://www.tiktok.com/@giaaldisert/video/7463989007785987358",363200,36600,146
"Relovation",39400,906800,42,"Relovation: Where Relationships meet Motivation",,"https://www.tiktok.com/@rel.ovation","https://www.tiktok.com/@rel.ovation/video/7532535816036420919",2000000,206800,3852
"Courtney Hayes",125300,5700000,915,"🌻Holistic Health Coach mental health • wellness 📧Carli@TheArteAgency.com",,"https://www.tiktok.com/@courthayes4","https://www.tiktok.com/@courthayes4/video/7283542126858603818",398600,22500,120
"Davi",2000000,113100000,642,"Half Italian/Half Jersey Boy IG: davi87dp",,"https://www.tiktok.com/@ddp8792","https://www.tiktok.com/@ddp8792/video/7515542319324548395",2300000,224900,1903
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7408967377863396640",1300000,140600,1584
"gia",850600,62300000,1828,"ur bff instagram: @giaaldisert gia@evolvemodelmgmt.com",,"https://www.tiktok.com/@giaaldisert","https://www.tiktok.com/@giaaldisert/video/7326314684624276767",511500,58300,190
"Natalie Bell",283600,18500000,2038,"@thecitysocial founder ✨ I like talking about love ♥️",,"https://www.tiktok.com/@natalie_bell","https://www.tiktok.com/@natalie_bell/video/7546265880389258551",2000000,251000,626
"Mikah Jones | Beyond Healing",57000,1300000,438,"Get CLEAR on your relationship & become SECURE in who you are in 3 months 👇🏽",,"https://www.tiktok.com/@beyondmikah","https://www.tiktok.com/@beyondmikah/video/7277356403189189893",419500,14800,92
"Montaine",2200000,178500000,3504,"mgmt: eric@undercurrent.net",,"https://www.tiktok.com/@ohmontaine","https://www.tiktok.com/@ohmontaine/video/7326649022788291883",1700000,215100,1336
"NaomiGrace",32500,916500,381,"Making my 30s the best decade 💌 ngcreativeandco@gmail.com",,"https://www.tiktok.com/@naomi.wilkinson_","https://www.tiktok.com/@naomi.wilkinson_/video/7264732614420909344",1100000,113400,791
"Allie Harding",2100000,55300000,1413,"25 Las Vegas🥂✨ From suicidal to successful🤍 Email: Alliehardingmgmt@gmail.com",,"https://www.tiktok.com/@allieharding","https://www.tiktok.com/@allieharding/video/7543368393198423351",219500,27900,404
"Montaine",2200000,178500000,3504,"mgmt: eric@undercurrent.net",,"https://www.tiktok.com/@ohmontaine","https://www.tiktok.com/@ohmontaine/video/7229009932157242667",272000,41100,209
"clarke",881900,33500000,656,"insta @clarkepeoples | nyc + chi",,"https://www.tiktok.com/@claaaarke","https://www.tiktok.com/@claaaarke/video/7430046017434701099",711900,128400,1533
"_joshuarosa",476700,14800000,1968,"IG: _Joshuarosa Host of ""Made for this Mountain"" podcast on iHeart radio!",,"https://www.tiktok.com/@_joshuarosa","https://www.tiktok.com/@_joshuarosa/video/7492596017708141867",5200000,613100,2603
"notsoprivate",237100,11100000,501,"your fav 🇰🇷 do what you love based in seoul https://linktr.ee/notsoprivate",,"https://www.tiktok.com/@krizzmaa","https://www.tiktok.com/@krizzmaa/video/7510969729067126024",299800,52300,346
"Relovation",39400,906800,42,"Relovation: Where Relationships meet Motivation",,"https://www.tiktok.com/@rel.ovation","https://www.tiktok.com/@rel.ovation/video/7531084772928474381",298300,30900,471
"Sabrina Zohar",1300000,46200000,4101,"Cert. dating+relationship coach whos tired of BS. PODCAST-THE SABRINA ZOHAR SHOW",,"https://www.tiktok.com/@sabrina.zohar","https://www.tiktok.com/@sabrina.zohar/video/7506524126085975327",349000,24000,367
"SurvivingNoContact",7559,621600,326,"Decoding breakups | Helping you heal from breakup Travel was my breakup therapy",,"https://www.tiktok.com/@survivingnocontact","https://www.tiktok.com/@survivingnocontact/video/7540521193762295070",342100,20300,117
"britt",54200,1500000,408,"a slow, peaceful road.",,"https://www.tiktok.com/@healingsky","https://www.tiktok.com/@healingsky/video/7373853054510058795",2900000,318100,3290
"Drew Derriman",147800,1200000,727,"⚕️ Coach ⭐️ Testimonials Below 📲 Book Your Breakthrough Call Here ⬇️",,"https://www.tiktok.com/@drewderriman","https://www.tiktok.com/@drewderriman/video/7446484901076962561",55700,2374,21
"Xen",8243,2200000,258,"Follow for more content‼️",,"https://www.tiktok.com/@xenwx","https://www.tiktok.com/@xenwx/video/7477326978190789934",422100,33700,140
"DM Dating",71200,2700000,114,"💪🏽 Masculinity Advocate 🛡️ Defending truth to save the species",,"https://www.tiktok.com/@dm.dating","https://www.tiktok.com/@dm.dating/video/7226515310499712299",386000,31800,119
"victorsainte",3055,170600,1381,"This protocol gets skinny guys jacked👇",,"https://www.tiktok.com/@victorsainte","https://www.tiktok.com/@victorsainte/video/7374973303682813230",219100,16300,787
"Poncho & Mr. Bird",508100,8000000,137,"Hope the videos below help you keep going♥️ Inactive account Soon on YouTube",,"https://www.tiktok.com/@poncho_and_mr.bird","https://www.tiktok.com/@poncho_and_mr.bird/video/7505250215901908229",666200,87400,568
"Alessia Sculpt",11000,802900,1541,"IG: 112k @alessiasculpt Wellness + Lifestyle",,"https://www.tiktok.com/@alessiasculpt","https://www.tiktok.com/@alessiasculpt/video/7433498746161335558",1300000,111900,788
"megalodonlover55",2350,252600,50,"this is my secret yapping account if you know me, get out of here!!!!",,"https://www.tiktok.com/@megalodonlover55","https://www.tiktok.com/@megalodonlover55/video/7430830341096475946",1300000,201100,2565
"Livi",1300000,81800000,2215,"healing, humor & the glow up host @livandlearnpodcast 📧 sheislivi@fixated.co",,"https://www.tiktok.com/@sheislivi","https://www.tiktok.com/@sheislivi/video/7175698753351879978",403300,50300,303
"Mar Gaziano",1130,174000,9,"Latina living in Paris Ig: margaziano",,"https://www.tiktok.com/@mar.gaziano","https://www.tiktok.com/@mar.gaziano/video/7499164928532614455",3000000,173300,18800
"sio",644,102300,52,"ig: siosimeafou",,"https://www.tiktok.com/@somethinaboutsio","https://www.tiktok.com/@somethinaboutsio/video/7517150457081449758",11000,1462,30
"Jay Shetty",5800000,135700000,2337,"Watch full podcast episodes on YouTube👇",,"https://www.tiktok.com/@jayshetty","https://www.tiktok.com/@jayshetty/video/7511732557558467871",1500000,142400,787
"Believe",780100,13200000,1646,"Relationship and inspirational content. Credit goes to the owners🙏🏼 Follow🫶🏼",,"https://www.tiktok.com/@reealtalq","https://www.tiktok.com/@reealtalq/video/7362015712300240170",1200000,57400,1080
"mariyamariatsaboukos",88800,2700000,77,"Aspiring Author Writing my first NOVEL 📚 stay tuned Insta: maria_tsaboukos",,"https://www.tiktok.com/@mariyatsaboukos","https://www.tiktok.com/@mariyatsaboukos/video/7504011032696835383",28500,1162,3
"osie",729300,95900000,2303,"21 i say thing, i make noise WATCH MY YOUTUBE HEAR MY MUSIC ⬇️",,"https://www.tiktok.com/@osiekaplan","https://www.tiktok.com/@osiekaplan/video/7473322120748059947",1600000,341200,1920
"chaya",85900,1700000,326,"23 💌- xochayaxo@gmail.com 👾-twitch.tv/xochayaxo STREAM 'FALLING FORWARD'↓",,"https://www.tiktok.com/@juulfart","https://www.tiktok.com/@juulfart/video/7473262335629511967",80600,12700,219
"Amari.",18900,916500,1060,"Real Estate Agent - Investor - Educator 🔑 Email : Support@AmariAligned.com",,"https://www.tiktok.com/@nxamari","https://www.tiktok.com/@nxamari/video/7317761537588989230",131000,11900,191
"~🌸Hafsa~🌸",121500,7500000,2708,"Your daily scroll of wisdom ☁️",,"https://www.tiktok.com/@thoughtaesthetic","https://www.tiktok.com/@thoughtaesthetic/video/7351953582142393632",20800000,3700000,9143
"Og Marco",2208,46800,12,"Speaker of life Your daily wake-up call",,"https://www.tiktok.com/@therealogmarco","https://www.tiktok.com/@therealogmarco/video/7536982911099145486",286100,35100,1094
"niki patton 💖",1700000,164600000,6102,"For the girls 💖🧸💞🤠🎀 📍LA Real Talk Pod ⤵️",,"https://www.tiktok.com/@niki_patton","https://www.tiktok.com/@niki_patton/video/6831736310139604230",872900,133700,1274
"Kay",2925,249300,325,"Hiii 🎀✨🧸🤍 mindset + beauty + growth 🇨🇦💌 kaysianedjelski@gmail.com",,"https://www.tiktok.com/@444kaysia","https://www.tiktok.com/@444kaysia/video/7445455824698297606",918600,167000,1149
"Kiszmet",252900,4300000,3207,"hunting for the love of my life // science of connection x lost art of love",,"https://www.tiktok.com/@itskiszmet","https://www.tiktok.com/@itskiszmet/video/7250902801922919722",3000000,250200,1801
"Between Us Girlies",77100,8900000,1164,"Four best friends, one brain cell. betweenusgirlies@gmail.com",,"https://www.tiktok.com/@betweenusgirlies","https://www.tiktok.com/@betweenusgirlies/video/7472151696794242350",327900,26400,70
"Fouls Madonnas",11700,1300000,56,"Banned at 1M or whatever lie people tell😂",,"https://www.tiktok.com/@foulsmadonnas","https://www.tiktok.com/@foulsmadonnas/video/7302483641152687392",440700,7845,131
"Victoria Knight🤍🫶🏼✨",12100,694400,1550,"UK | BEAUTY | LIFESTYLE victoriaknight0898@gmail.com💌 links👇🏼",,"https://www.tiktok.com/@victoriaknight__","https://www.tiktok.com/@victoriaknight__/video/7529055827760532758",1000000,72800,1570
"gina_debellis",145500,1600000,193,"Pay attention! Sometimes what you have always wished for is right in front you💕",,"https://www.tiktok.com/@gina_debellis","https://www.tiktok.com/@gina_debellis/video/7319649322881092907",721400,43600,514
"gia",850600,62300000,1828,"ur bff instagram: @giaaldisert gia@evolvemodelmgmt.com",,"https://www.tiktok.com/@giaaldisert","https://www.tiktok.com/@giaaldisert/video/7430938579326520607",2200000,256200,1377
"Relationship You Deserve",1529,146600,118,,,"https://www.tiktok.com/@relationshipyoudeserve","https://www.tiktok.com/@relationshipyoudeserve/video/7511370413230853398",1000000,139700,1413
"mynavatar",239700,10400000,396,"💌 howaelhewihey@gmail.com",,"https://www.tiktok.com/@mynavatar","https://www.tiktok.com/@mynavatar/video/7432052972663754017",1900000,215300,1091
"Kevin | Men’s Relationships",198800,10000000,205,"Relationships & personal growth for men 💪🏼 👇🏻FREE Masculinity Mini-Course",,"https://www.tiktok.com/@kevinxpasco","https://www.tiktok.com/@kevinxpasco/video/7304741556701990149",79400,3416,51
"Rise Up Daily⭐",6277,51100,172,"What If One Quote Could Change Your Life ⭐ Daily Best Quotes ❤️ Follow Now🧬",,"https://www.tiktok.com/@riseupdaily00","https://www.tiktok.com/@riseupdaily00/video/7465376102073093407",75800,6810,48
"Jimmy Knowles",2100000,47400000,724,"I’m not a Counselor, just a guy who wants to learn what Love really looks like🙂",,"https://www.tiktok.com/@jimmyonrelationships","https://www.tiktok.com/@jimmyonrelationships/video/7294617609352367406",2400000,285300,2285
"Follow Me",0,7,5,"It will get better 🌟",,"https://www.tiktok.com/@breakupadvice8","https://www.tiktok.com/@breakupadvice8/video/6814171867490831621",86,1,0
"Relationship Goals",3,86,8,"Reconnect with your ex and get her back New ebook out now 👇🏼 brookeowens.com",,"https://www.tiktok.com/@breakupadvice","https://www.tiktok.com/@breakupadvice/video/7430855248392113441",600,36,3
"Relationship Goals",3,86,8,"Reconnect with your ex and get her back New ebook out now 👇🏼 brookeowens.com",,"https://www.tiktok.com/@breakupadvice","https://www.tiktok.com/@breakupadvice/video/7431083487811144992",253,3,2
"laura.adventures",1554,368800,791,"Welcome home❣️✊🏼 Hopeless romantic Insta-@ lholden369",,"https://www.tiktok.com/@laura.adventures","https://www.tiktok.com/@laura.adventures/video/7551118528733121814",28300,6468,11
"cycasmotivationofficial",4700000,71700000,1058,"PODCAST & INSTAGRAM 👇",,"https://www.tiktok.com/@cycasmotivationofficial","https://www.tiktok.com/@cycasmotivationofficial/video/7416697430730755361",579900,42900,508
"Thought Catalog",368300,17600000,1521,"a home for creatives. 🤍",,"https://www.tiktok.com/@shopcatalog","https://www.tiktok.com/@shopcatalog/video/7026531553807207726",221800,7031,28
"Fearless Mentality",4000000,103800000,4423,"What if one ‘Quote’ could change your life?",,"https://www.tiktok.com/@fearlessmentality_","https://www.tiktok.com/@fearlessmentality_/video/7261301134025903386",9900000,861500,2933
